campaign_id,platform,campaign_name,impressions,clicks,ctr,cpc,spend,sessions,date
CMP00240,Google Ads,Google_Ads_Black_Friday_355,13814,732.0,0.053,4.71,2660.79,663.0,2025/06/03
CMP00241,Google Ads,Google_Ads_Branding_203,36719,1854.0,0.0505,5.7,3142.11,1704.0,2025-09-05
CMP00242,Google Ads,Google_Ads_Verão_274,37575,1206.0,0.0321,5.29,1314.22,1092.0,2025-06-27
CMP00243,Google Ads,Google_Ads_Branding_260,30147,1404.0,0.0466,4.53,1896.48,1239.0,2025-11-15
CMP00244,google ads,Google_Ads_Performance_257,55839,,,4.68,1321.94,2235.0,2025-09-09
CMP00245,Google Ads,Google_Ads_Performance_964,48965,2291.0,0.0468,3.16,479.78,2047.0,2025-08-14
CMP00246,Google Ads,Google_Ads_Natal_550,50065,2262.0,4.52%,3.11,3145.03,2057.0,2025-09-23
CMP00247,Google Ads,Google_Ads_Awareness_960,51743,1691.0,0.0327,4.7,2905.36,1544.0,2025-10-29
CMP00248,Google Ads,Google_Ads_Remarketing_223,45533,2490.0,0.0547,4.07,644.76,2371.0,2025-11-30
CMP00249,Google Ads,Google_Ads_Natal_427,20630,691.0,0.0335,3.9,3463.67,632.0,2025-11-08
CMP00250,google ads,Google_Ads_Branding_215,29373,1586.0,0.054,4.21,3243.2,1397.0,2025-11-27
CMP00251,Google,Google_Ads_Natal_492,14922,683.0,0.0458,2.83,1286.89,630.0,2025-08-28
CMP00252,Google AdWords,Google_Ads_Black_Friday_150,48517,2280.0,4.70%,4.79,520.23,2168.0,2025-08-24
CMP00253,Google Ads,Google_Ads_Natal_861,27861,1078.0,0.0387,5.28,3060.53,1007.0,2025-07-29
CMP00254,Google Ads,Google_Ads_Awareness_627,20316,861.0,0.0424,5.51,1662.23,791.0,2025-10-11
CMP00255,Google Ads,Google_Ads_Awareness_567,42359,2312.0,0.0546,2.6,997.57,2188.0,2025-06-15
CMP00256,Google,Google_Ads_Remarketing_991,34014,1625.0,0.0478,2.91,494.75,1478.0,2025-10-31
CMP00257,Google Ads,Google_Ads_Black_Friday_762,62451,3078.0,0.0493,3.44,1598.35,2748.0,2025-10-25
CMP00258,Google Ads,Google_Ads_Natal_722,58303,2862.0,0.0491,4.06,810.17,2558.0,2025-06-03
CMP00259,google ads,Google_Ads_Branding_698,32672,1757.0,0.0538,4.01,1076.45,1588.0,2025-10-12
CMP00260,Google Ads,Google_Ads_Verão_982,50424,2349.0,0.0466,3.43,2521.68,2157.0,2025-08-26
CMP00261,Google,Google_Ads_Verão_797,41901,2153.0,0.0514,5.47,2896.83,2032.0,2025-11-01
CMP00262,Google Ads,Google_Ads_Black_Friday_802,34515,1411.0,0.0409,2.62,2595.01,1306.0,2025-07-19
CMP00263,Google Ads,Google_Ads_Natal_842,63405,2206.0,0.0348,4.67,2130.57,1993.0,2025-09-29
CMP00264,Google Ads,Google_Ads_Natal_699,13852,501.0,0.0362,3.24,3101.44,457.0,2025-08-24
CMP00265,google ads,Google_Ads_Natal_523,48675,1557.0,0.032,5.44,1951.48,1478.0,2025-09-06
CMP00266,Google Ads,Google_Ads_Performance_440,45316,2492.0,5.50%,5.76,843.99,2364.0,2025-07-17
CMP00267,Google Ads,Google_Ads_Branding_748,57885,2992.0,5.17%,4.4,891.15,2820.0,2025-06-23
CMP00268,Google Ads,Google_Ads_Awareness_741,55884,2257.0,0.0404,2.55,1398.86,2136.0,2025-07-19
CMP00269,Google,Google_Ads_Verão_544,40986,1905.0,0.0465,3.05,2953.92,1721.0,2025-08-14
CMP00270,Google AdWords,Google_Ads_Remarketing_316,20348,704.0,0.0346,5.49,2917.23,620.0,2025-07-28
CMP00271,Google Ads,Google_Ads_Conversão_769,10448,423.0,0.0405,4.61,2790.87,393.0,2025-10-31
CMP00272,Google,Google_Ads_Conversão_778,24563,1063.0,0.0433,3.01,2555.1,989.0,2025-08-17
CMP00273,google ads,Google_Ads_Black_Friday_896,41527,2080.0,0.0501,2.89,753.44,1848.0,2025-07-21
CMP00274,Google Ads,Google_Ads_Awareness_787,10582,479.0,0.0453,5.5,2533.43,439.0,2025-07-31
CMP00275,Google,Google_Ads_Natal_370,59087,2617.0,4.43%,4.89,714.0,2356.0,2025-07-30
CMP00276,Google Ads,Google_Ads_Remarketing_779,60533,2960.0,0.0489,3.91,759.29,2806.0,2025-06-12
CMP00277,Google Ads,Google_Ads_Branding_806,56042,1826.0,0.0326,5.19,966.9,1665.0,2025-09-25
CMP00278,Google,Google_Ads_Performance_285,53624,2697.0,0.0503,5.74,3017.48,2395.0,2025-10-30
CMP00279,Google,Google_Ads_Awareness_164,55662,3189.0,0.0573,2.93,3253.23,2835.0,2025-09-14
CMP00280,google ads,Google_Ads_Conversão_543,45791,2303.0,0.0503,3.24,3362.86,2187.0,2025-10-11
CMP00281,google ads,Google_Ads_Performance_972,62986,3344.0,0.0531,5.44,2300.03,2945.0,2025-07-11
CMP00282,Google Ads,Google_Ads_Performance_554,26229,823.0,0.0314,3.23,2394.28,750.0,2025-07-31
CMP00283,Google Ads,Google_Ads_Conversão_910,40595,2066.0,0.0509,2.56,1650.66,1824.0,2025-10-19
CMP00284,Google Ads,Google_Ads_Performance_833,52005,2225.0,0.0428,3.62,2958.46,2103.0,2025-09-25
CMP00285,Google AdWords,Google_Ads_Conversão_146,30371,1211.0,0.0399,4.59,2879.73,1118.0,2025-09-04
CMP00286,Google Ads,Google_Ads_Verão_210,24665,1161.0,0.0471,3.12,3283.67,1058.0,2025-09-26
CMP00287,google ads,Google_Ads_Awareness_666,37524,1606.0,0.0428,4.44,1963.01,1537.0,2025-06-02
CMP00288,google ads,Google_Ads_Verão_616,19613,968.0,0.0494,3.07,2927.26,859.0,2025-11-16
CMP00289,google ads,Google_Ads_Natal_963,34074,1942.0,0.057,5.7,1803.82,1729.0,2025-09-14
CMP00290,Google AdWords,Google_Ads_Remarketing_615,21165,759.0,0.0359,4.86,2528.5,723.0,2025-07-04
CMP00291,Google Ads,Google_Ads_Branding_927,46194,2124.0,4.60%,4.7,1694.18,,2025/10/15
CMP00292,Google AdWords,Google_Ads_Natal_308,25496,1300.0,0.051,3.03,1288.51,1170.0,2025-06-16
CMP00293,Google AdWords,Google_Ads_Natal_809,56463,2580.0,0.0457,3.24,2406.07,2350.0,2025-10-09
CMP00294,Google Ads,Google_Ads_Verão_873,28490,1623.0,0.057,2.68,2705.38,1454.0,2025-09-22
CMP00295,Google Ads,Google_Ads_Branding_141,37413,1309.0,0.035,4.75,979.63,1170.0,2025-10-10
CMP00296,Google Ads,Google_Ads_Natal_602,29663,1278.0,0.0431,5.59,523.82,1219.0,2025-10-31
CMP00297,Google Ads,Google_Ads_Verão_326,20050,894.0,0.0446,5.09,894.05,825.0,2025-09-12
CMP00298,Google Ads,Google_Ads_Verão_556,48519,2178.0,0.0449,5.79,2953.43,2087.0,03/06/2025
CMP00299,Google Ads,Google_Ads_Verão_626,29032,1181.0,0.0407,5.13,751.46,1063.0,2025-08-12
CMP00300,Google Ads,Google_Ads_Conversão_315,41678,1346.0,0.0323,2.82,3412.05,1267.0,2025-10-15
CMP00301,Google AdWords,Google_Ads_Remarketing_124,43242,2300.0,5.32%,5.4,2698.26,2104.0,2025-06-19
CMP00302,Google AdWords,Google_Ads_Branding_543,44574,1426.0,3.20%,5.21,3224.06,1301.0,2025-09-24
CMP00303,Google Ads,Google_Ads_Natal_905,12144,621.0,0.0512,4.43,2572.73,550.0,2025-10-07
CMP00304,google ads,Google_Ads_Natal_749,61878,3001.0,0.0485,4.06,2053.75,2673.0,2025-09-09
CMP00305,Google Ads,Google_Ads_Branding_650,32453,1843.0,0.0568,2.54,3111.78,1642.0,2025-06-11
CMP00306,google ads,Google_Ads_Natal_298,21876,910.0,4.16%,4.63,1988.91,812.0,2025-07-27
CMP00307,Google Ads,Google_Ads_Performance_438,43969,1886.0,0.0429,4.31,1301.02,1669.0,2025-06-26
CMP00308,Google Ads,Google_Ads_Verão_927,0,804.0,0.0389,3.99,2310.66,727.0,2025-10-28
CMP00309,Google,Google_Ads_Performance_556,56484,2705.0,0.0479,3.41,1514.41,2527.0,2025-08-24
CMP00310,Google Ads,Google_Ads_Conversão_119,63167,2394.0,0.0379,5.23,3163.02,2144.0,2025-11-08
CMP00311,Google AdWords,Google_Ads_Remarketing_474,21943,1215.0,0.0554,4.32,2084.75,1166.0,2025-09-29
CMP00312,Google AdWords,Google_Ads_Remarketing_875,40841,1809.0,0.0443,3.81,1956.72,1687.0,2025-11-05
CMP00313,Google Ads,Google_Ads_Conversão_370,17581,889.0,0.0506,4.1,1512.27,797.0,2025-10-03
CMP00314,Google AdWords,Google_Ads_Natal_954,38780,2160.0,0.0557,5.41,523.7,2012.0,2025-06-27
CMP00315,google ads,Google_Ads_Branding_461,46514,2246.0,0.0483,5.26,2001.65,2044.0,28/07/2025
CMP00316,Google Ads,Google_Ads_Remarketing_470,17107,723.0,0.0423,3.26,1995.08,652.0,2025-07-09
CMP00317,Google Ads,Google_Ads_Black_Friday_144,15427,671.0,0.0435,4.08,1053.18,599.0,2025-09-14
CMP00318,google ads,Google_Ads_Awareness_999,17624,556.0,0.0316,3.35,958.12,531.0,2025-11-01
CMP00319,Google Ads,Google_Ads_Natal_271,38894,2111.0,0.0543,3.06,2974.13,1959.0,2025-10-28
CMP00320,Google,Google_Ads_Remarketing_720,33261,1120.0,3.37%,2.55,2020.41,1067.0,2025-11-23
CMP00321,Google Ads,Google_Ads_Branding_634,40986,2094.0,0.0511,2.81,2444.12,1993.0,2025-10-17
CMP00322,google ads,Google_Ads_Conversão_535,39596,2062.0,0.0521,3.76,2226.05,1936.0,2025-11-26
CMP00323,google ads,Google_Ads_Conversão_632,43633,1806.0,0.0414,3.12,2598.36,,2025-10-26
CMP00324,Google Ads,Google_Ads_Natal_796,18143,760.0,0.0419,4.43,1210.04,701.0,2025-10-23
CMP00325,Google,Google_Ads_Remarketing_975,44640,2031.0,0.0455,3.34,1350.62,1843.0,2025-11-28
CMP00326,Google AdWords,Google_Ads_Awareness_264,14571,524.0,0.036,3.82,1449.16,484.0,2025-11-26
CMP00327,Google AdWords,Google_Ads_Branding_510,47337,1997.0,0.0422,2.71,1087.49,1770.0,2025-06-10
CMP00328,Google Ads,Google_Ads_Black_Friday_134,61754,2155.0,0.0349,4.13,433.2,2043.0,2025-10-11
CMP00329,Google Ads,Google_Ads_Branding_515,31575,1158.0,3.67%,2.5,888.08,1111.0,2025-09-11
CMP00330,Google Ads,Google_Ads_Black_Friday_565,26644,1340.0,0.0503,4.35,2207.09,1216.0,2025-08-10
CMP00331,google ads,Google_Ads_Natal_810,12743,561.0,0.0441,3.62,762.73,516.0,2025-08-05
CMP00332,Google Ads,Google_Ads_Conversão_491,58829,2517.0,0.0428,4.02,2219.16,2220.0,2025-06-30
CMP00333,Google,Google_Ads_Verão_177,31140,1385.0,0.0445,2.53,2979.75,1246.0,2025-06-24
CMP00334,Google Ads,Google_Ads_Black_Friday_993,19978,1128.0,0.0565,4.75,3220.78,1037.0,2025-07-22
CMP00335,Google Ads,Google_Ads_Awareness_968,59048,1948.0,0.033,5.54,2495.02,1817.0,2025-11-05
CMP00336,Google Ads,Google_Ads_Remarketing_155,64935,2448.0,3.77%,3.1,2769.21,2254.0,2025-09-10
CMP00337,Google Ads,Google_Ads_Awareness_112,64387,3167.0,0.0492,3.08,3427.17,2963.0,2025-09-26
CMP00338,Google Ads,Google_Ads_Performance_534,20265,920.0,0.0454,3.28,1861.17,854.0,2025-09-02
CMP00339,Google Ads,Google_Ads_Branding_976,19789,910.0,0.046,5.73,2526.64,860.0,2025-08-09
CMP00340,Google AdWords,Google_Ads_Verão_904,19574,818.0,4.18%,2.94,3169.14,761.0,2025-10-15
CMP00341,Google AdWords,Google_Ads_Verão_366,18704,592.0,0.0317,5.19,1877.27,550.0,24/09/2025
CMP00342,Google AdWords,Google_Ads_Remarketing_899,15945,634.0,0.0398,4.74,2277.29,587.0,2025-11-14
CMP00343,Google AdWords,Google_Ads_Verão_531,13138,534.0,4.07%,3.45,2358.31,476.0,2025-07-13
CMP00344,Google Ads,Google_Ads_Performance_899,22956,890.0,0.0388,4.65,2602.34,826.0,2025-09-10
CMP00345,Google AdWords,Google_Ads_Conversão_315,20051,1080.0,0.0539,2.91,1127.34,972.0,2025-11-27
CMP00346,Google Ads,Google_Ads_Conversão_770,9727,501.0,0.0516,4.23,3487.64,445.0,2025-11-06
CMP00347,Google,Google_Ads_Performance_991,16284,548.0,0.0337,5.27,488.57,511.0,2025-08-23
CMP00348,google ads,Google_Ads_Natal_455,19602,911.0,0.0465,4.01,2721.63,865.0,2025-09-20
CMP00349,Google Ads,Google_Ads_Performance_647,18205,700.0,0.0385,2.5,2927.68,,28/08/2025
CMP00350,Google,Google_Ads_Branding_504,36209,1893.0,0.0523,4.47,2869.98,1748.0,2025-07-19
CMP00351,Google AdWords,Google_Ads_Natal_391,13191,551.0,0.0418,3.29,2770.07,524.0,2025-11-25
CMP00352,Google,Google_Ads_Black_Friday_428,16953,645.0,0.0381,4.6,2314.96,,2025-11-07
CMP00353,Google,Google_Ads_Black_Friday_450,25641,858.0,0.0335,3.95,425.43,761.0,2025-06-04
CMP00354,Google Ads,Google_Ads_Performance_285,10079,395.0,0.0392,5.28,3350.1,349.0,2025-09-09
CMP00355,Google Ads,Google_Ads_Performance_852,58341,2917.0,0.05,3.77,3422.41,2624.0,2025-06-09
CMP00356,google ads,Google_Ads_Conversão_359,28454,1599.0,5.62%,3.02,2657.53,1502.0,2025-10-19
CMP00357,Google Ads,Google_Ads_Branding_908,15400,563.0,0.0366,3.93,446.71,531.0,2025-10-28
CMP00358,Google Ads,Google_Ads_Awareness_161,18157,733.0,0.0404,2.8,888.87,650.0,2025-11-06
CMP00359,Google AdWords,Google_Ads_Black_Friday_121,28757,1653.0,0.0575,5.1,2745.76,1561.0,2025-09-21
CMP00360,Google Ads,Google_Ads_Verão_849,36672,1675.0,0.0457,4.29,1919.29,1549.0,2025-10-18
CMP00361,Google AdWords,Google_Ads_Branding_851,42808,,,3.48,1216.38,1334.0,2025-06-01
CMP00362,google ads,Google_Ads_Performance_884,23649,922.0,0.039,2.71,3398.21,871.0,2025-07-19
CMP00363,Google Ads,Google_Ads_Conversão_597,42288,2046.0,0.0484,2.64,3307.18,1829.0,2025-06-09
CMP00364,Google Ads,Google_Ads_Black_Friday_771,48892,2425.0,0.0496,3.34,1535.7,2251.0,2025-06-19
CMP00365,google ads,Google_Ads_Natal_641,44570,2264.0,0.0508,5.44,2948.28,2136.0,2025-06-15
CMP00366,Google Ads,Google_Ads_Remarketing_671,14364,471.0,0.0328,3.26,1594.53,421.0,2025-11-16
CMP00367,Google,Google_Ads_Verão_773,38062,1891.0,0.0497,3.91,722.72,1783.0,2025-10-19
CMP00368,google ads,Google_Ads_Black_Friday_676,29276,1572.0,0.0537,3.86,2363.05,1487.0,2025-08-22
CMP00369,Google Ads,Google_Ads_Remarketing_409,37648,1600.0,0.0425,3.81,2651.57,,2025-10-31
CMP00370,Google Ads,Google_Ads_Conversão_138,53201,2819.0,0.053,5.53,1984.94,2609.0,2025-10-25
CMP00371,Google AdWords,Google_Ads_Verão_911,24793,1306.0,0.0527,2.8,1639.37,1245.0,2025-06-20
CMP00372,Google Ads,Google_Ads_Verão_456,14249,665.0,0.0467,3.49,2665.45,615.0,2025-06-21
CMP00373,Google Ads,Google_Ads_Natal_636,56999,2753.0,0.0483,4.49,435.45,2593.0,2025-09-06
CMP00374,google ads,Google_Ads_Conversão_327,11310,553.0,0.0489,5.79,3410.22,519.0,2025-10-26
CMP00375,Google Ads,Google_Ads_Remarketing_592,56844,1784.0,0.0314,3.82,663.74,1641.0,2025-11-26
CMP00376,google ads,Google_Ads_Conversão_215,56212,2512.0,0.0447,3.3,1225.4,2296.0,2025-11-23
CMP00377,google ads,Google_Ads_Remarketing_551,9586,494.0,0.0516,3.06,1484.12,467.0,2025-09-22
CMP00378,Google Ads,Google_Ads_Awareness_451,63886,2069.0,3.24%,4.94,1153.45,1923.0,2025-07-08
CMP00379,Google AdWords,Google_Ads_Remarketing_811,43258,,,4.3,2726.1,1433.0,2025-11-07
CMP00380,Google Ads,Google_Ads_Performance_770,10849,403.0,0.0372,2.7,1022.16,377.0,2025-08-09
CMP00381,Google,Google_Ads_Conversão_423,31607,1713.0,0.0542,2.56,3088.97,1596.0,2025-07-30
CMP00382,Google,Google_Ads_Branding_862,44745,2501.0,0.0559,2.57,1166.92,2306.0,2025-08-25
CMP00383,google ads,Google_Ads_Natal_330,40850,1540.0,0.0377,2.7,1198.81,1402.0,2025-06-08
CMP00384,Google,Google_Ads_Natal_719,52433,2469.0,0.0471,4.56,1105.03,2220.0,2025-07-10
CMP00385,Google,Google_Ads_Remarketing_771,60435,2157.0,0.0357,2.96,2534.45,2053.0,2025-07-05
CMP00386,Google,Google_Ads_Branding_410,15758,554.0,0.0352,5.27,851.12,488.0,2025-08-21
CMP00387,Google Ads,Google_Ads_Black_Friday_710,59059,2084.0,0.0353,2.93,481.21,1998.0,2025-11-05
CMP00388,Google,Google_Ads_Performance_240,40920,2197.0,0.0537,4.05,2413.66,1965.0,2025-09-08
CMP00389,Google,Google_Ads_Performance_804,35069,1269.0,0.0362,4.72,1028.78,1137.0,2025/07/16
CMP00390,google ads,Google_Ads_Awareness_633,56190,2983.0,0.0531,4.88,1621.87,2849.0,2025-10-25
CMP00391,Google Ads,Google_Ads_Black_Friday_398,43249,1777.0,0.0411,4.93,2128.87,1637.0,2025-11-09
CMP00392,Google,Google_Ads_Conversão_839,27295,1288.0,0.0472,2.68,2002.61,1148.0,2025-11-13
CMP00393,Google Ads,Google_Ads_Performance_192,33760,1404.0,0.0416,3.99,954.52,1301.0,2025-11-30
CMP00394,Google,Google_Ads_Remarketing_487,16096,524.0,0.0326,4.83,2365.62,464.0,2025-11-29
CMP00395,Google Ads,Google_Ads_Natal_847,64536,2207.0,0.0342,5.37,954.49,2067.0,2025-09-16
CMP00396,google ads,Google_Ads_Awareness_722,21294,640.0,0.0301,5.03,437.84,588.0,2025-10-06
CMP00397,google ads,Google_Ads_Black_Friday_150,13203,617.0,0.0468,2.52,3134.72,556.0,08/11/2025
CMP00398,Google Ads,Google_Ads_Remarketing_788,45885,2454.0,0.0535,3.48,3253.19,2169.0,2025-09-15
CMP00399,Google Ads,Google_Ads_Branding_939,37841,1929.0,0.051,3.69,511.1,1816.0,2025-08-22
CMP00400,google ads,Google_Ads_Awareness_211,53522,2895.0,0.0541,3.59,1682.65,2596.0,2025-07-24
CMP00401,Google Ads,Google_Ads_Verão_232,47634,2672.0,0.0561,5.75,1290.28,2481.0,2025-08-21
CMP00402,Google AdWords,Google_Ads_Conversão_855,47938,1749.0,0.0365,3.46,1000.02,1555.0,2025-09-28
CMP00403,Google Ads,Google_Ads_Natal_407,0,2352.0,0.0526,3.2,2385.92,2199.0,2025-08-05
CMP00404,Google AdWords,Google_Ads_Performance_585,55474,2546.0,0.0459,5.67,2979.33,2279.0,2025-08-26
CMP00405,google ads,Google_Ads_Natal_678,43190,2379.0,0.0551,4.03,2923.92,2270.0,2025-06-15
CMP00406,Google Ads,Google_Ads_Branding_741,60398,3364.0,0.0557,5.13,605.26,3000.0,2025-06-08
CMP00407,Google Ads,Google_Ads_Performance_998,59271,3022.0,0.051,4.83,1374.95,2667.0,2025-09-14
CMP00408,Google Ads,Google_Ads_Performance_612,15355,621.0,0.0405,2.62,1026.51,551.0,2025-10-08
CMP00409,Google Ads,Google_Ads_Black_Friday_841,29452,1001.0,0.034,5.38,2948.63,955.0,2025-11-21
CMP00410,Google Ads,Google_Ads_Natal_123,10885,535.0,0.0492,4.46,669.94,490.0,2025-06-12
CMP00411,Google Ads,Google_Ads_Conversão_115,26130,1173.0,0.0449,5.05,2480.48,1057.0,2025-07-11
CMP00412,Google Ads,Google_Ads_Verão_653,25763,875.0,0.034,4.82,1278.13,787.0,2025-06-19
CMP00413,Google AdWords,Google_Ads_Performance_731,11525,373.0,0.0324,3.79,2584.5,354.0,2025-11-09
CMP00414,Google,Google_Ads_Conversão_566,13147,753.0,0.0573,4.99,1843.66,670.0,2025-11-26
CMP00415,Google AdWords,Google_Ads_Verão_907,17418,942.0,5.41%,4.54,3229.87,858.0,2025-11-27
CMP00416,google ads,Google_Ads_Conversão_515,39368,1688.0,0.0429,3.06,2780.62,1567.0,2025-07-03
CMP00417,Google,Google_Ads_Branding_167,42914,1841.0,0.0429,4.45,1139.58,1655.0,2025-07-11
CMP00418,google ads,Google_Ads_Performance_217,59598,2360.0,0.0396,4.79,936.56,2203.0,2025-11-30
CMP00419,Google Ads,Google_Ads_Performance_760,34594,1103.0,0.0319,2.86,2923.61,1038.0,2025-09-06
CMP00420,Google,Google_Ads_Performance_300,49689,2618.0,0.0527,5.0,2448.73,2398.0,2025-08-14
CMP00421,google ads,Google_Ads_Branding_967,36490,1828.0,0.0501,5.52,3469.9,1693.0,2025/11/04
CMP00422,Google Ads,Google_Ads_Branding_819,54095,2472.0,0.0457,5.73,740.06,2231.0,2025-06-08
CMP00423,Google,Google_Ads_Remarketing_395,21842,1059.0,4.85%,4.07,983.5,964.0,01/09/2025
CMP00424,Google AdWords,Google_Ads_Branding_980,55273,3028.0,0.0548,4.67,3422.42,2697.0,2025-07-06
CMP00425,google ads,Google_Ads_Awareness_691,41385,1734.0,0.0419,5.21,1592.62,1557.0,2025-09-17
CMP00426,google ads,Google_Ads_Performance_807,45771,1844.0,0.0403,5.73,2161.26,1726.0,2025-06-29
CMP00427,Google AdWords,Google_Ads_Conversão_800,26312,1131.0,4.30%,2.76,3158.74,1003.0,2025-09-29
CMP00428,Google,Google_Ads_Verão_917,59021,1788.0,0.0303,4.0,3208.77,1655.0,2025-08-24
CMP00429,Google AdWords,Google_Ads_Natal_928,59447,2722.0,0.0458,2.7,1866.8,2432.0,2025-06-14
CMP00430,Google AdWords,Google_Ads_Conversão_718,59364,2243.0,0.0378,2.94,1271.01,2127.0,2025-06-04
CMP00431,Google Ads,Google_Ads_Conversão_248,25121,1303.0,0.0519,3.28,960.51,1201.0,2025-06-09
CMP00432,Google Ads,Google_Ads_Natal_873,33111,1215.0,0.0367,3.95,2376.48,1089.0,2025-08-28
CMP00433,Google Ads,Google_Ads_Branding_112,57311,3197.0,0.0558,3.27,2518.88,2913.0,2025-08-07
CMP00434,Google AdWords,Google_Ads_Natal_443,10688,349.0,0.0327,4.25,1496.87,330.0,2025-11-04
CMP00435,Google AdWords,Google_Ads_Remarketing_420,52255,2665.0,5.10%,4.92,2225.05,2386.0,2025-08-26
CMP00436,Google Ads,Google_Ads_Conversão_158,14809,728.0,0.0492,3.66,2648.28,655.0,2025-06-09
CMP00437,google ads,Google_Ads_Remarketing_213,54404,3090.0,0.0568,2.79,2274.53,2812.0,2025-11-13
CMP00438,Google Ads,Google_Ads_Conversão_383,26113,1344.0,5.15%,4.78,2469.5,1265.0,2025-08-05
CMP00439,Google Ads,Google_Ads_Performance_211,25345,887.0,0.035,2.73,3436.21,794.0,2025-09-09
CMP00440,Google Ads,Google_Ads_Performance_252,54884,,,2.62,618.28,1920.0,2025-09-23
CMP00441,Google,Google_Ads_Branding_513,17935,889.0,0.0496,5.49,2181.38,818.0,04/10/2025
CMP00442,Google Ads,Google_Ads_Natal_510,53171,2812.0,0.0529,4.09,2158.46,2684.0,2025-08-31
CMP00443,google ads,Google_Ads_Awareness_493,30286,978.0,0.0323,4.02,2776.18,911.0,2025-07-16
CMP00444,Google Ads,Google_Ads_Black_Friday_600,39883,1292.0,0.0324,4.59,2679.5,1151.0,2025-07-20
CMP00445,Google,Google_Ads_Conversão_316,61200,2607.0,0.0426,5.79,514.83,2305.0,2025-06-11
CMP00446,Google AdWords,Google_Ads_Awareness_582,17761,900.0,0.0507,3.27,623.3,844.0,04/10/2025
CMP00447,google ads,Google_Ads_Conversão_937,49462,1553.0,0.0314,3.51,2860.46,1423.0,2025-07-14
CMP00448,Google Ads,Google_Ads_Remarketing_429,21280,891.0,0.0419,5.18,3444.8,832.0,2025-08-23
CMP00449,Google,Google_Ads_Black_Friday_695,15913,599.0,0.0377,5.0,920.96,544.0,2025-07-13
CMP00450,Google AdWords,Google_Ads_Natal_526,9024,492.0,0.0546,2.77,422.39,469.0,2025-11-28
CMP00451,google ads,Google_Ads_Remarketing_834,25756,1148.0,0.0446,3.86,3308.08,1066.0,2025-06-10
CMP00452,Google Ads,Google_Ads_Black_Friday_575,8299,378.0,0.0456,3.13,3458.47,362.0,2025-11-06
CMP00453,Google Ads,Google_Ads_Verão_391,52908,2835.0,0.0536,5.51,1942.3,2531.0,2025-06-12
CMP00454,google ads,Google_Ads_Conversão_172,14843,752.0,0.0507,5.55,945.25,709.0,2025-10-03
CMP00455,Google AdWords,Google_Ads_Branding_990,52358,2890.0,0.0552,3.26,741.41,2595.0,2025/07/31
CMP00456,Google,Google_Ads_Black_Friday_747,36564,1246.0,3.41%,5.56,1810.47,1135.0,2025-07-05
CMP00457,Google Ads,Google_Ads_Natal_718,26389,891.0,0.0338,5.31,1821.59,796.0,2025-08-27
CMP00458,google ads,Google_Ads_Performance_957,44225,,,2.79,3056.62,2190.0,2025-07-26
CMP00459,google ads,Google_Ads_Awareness_527,24241,950.0,0.0392,4.41,3164.65,880.0,09/07/2025
CMP00460,Google Ads,Google_Ads_Conversão_671,42807,1755.0,0.041,5.17,2559.63,1558.0,2025-10-05
CMP00461,Google,Google_Ads_Awareness_565,23667,1138.0,0.0481,2.8,1887.33,1029.0,2025-11-28
CMP00462,Google Ads,Google_Ads_Awareness_403,49078,2110.0,0.043,4.59,3067.19,1868.0,2025-11-24
CMP00463,Google AdWords,Google_Ads_Verão_152,59622,2933.0,0.0492,4.55,1440.65,2799.0,2025-10-10
CMP00464,Google Ads,Google_Ads_Conversão_764,44620,2217.0,0.0497,4.35,2798.08,1975.0,2025-08-25
CMP00465,Google Ads,Google_Ads_Awareness_164,56825,2915.0,0.0513,3.56,3183.59,2682.0,2025-09-17
CMP00466,Google AdWords,Google_Ads_Conversão_292,42858,2100.0,0.049,4.26,1306.02,1952.0,2025-11-20
CMP00467,google ads,Google_Ads_Awareness_400,13042,431.0,0.0331,3.41,2560.95,396.0,2025-07-23
CMP00468,google ads,Google_Ads_Verão_521,56346,2710.0,0.0481,3.46,595.14,2573.0,2025-07-30
CMP00469,Google Ads,Google_Ads_Natal_332,42744,2291.0,5.36%,3.97,1342.66,2040.0,2025-08-18
CMP00470,Google Ads,Google_Ads_Remarketing_265,37879,2151.0,0.0568,4.54,898.45,1984.0,2025-07-17
CMP00471,Google Ads,Google_Ads_Performance_652,20091,717.0,3.57%,4.83,2463.22,687.0,2025-07-08
CMP00472,google ads,Google_Ads_Verão_762,58365,1990.0,0.0341,4.01,1392.68,1751.0,2025-10-18
CMP00473,Google AdWords,Google_Ads_Conversão_849,45599,2220.0,0.0487,5.14,2658.49,2117.0,26/08/2025
CMP00474,Google Ads,Google_Ads_Black_Friday_900,48469,2593.0,0.0535,3.97,686.69,2293.0,2025-11-12
CMP00475,google ads,Google_Ads_Awareness_782,52011,2954.0,0.0568,5.72,1622.71,2715.0,2025-11-02
CMP00476,Google AdWords,Google_Ads_Performance_859,26654,1058.0,0.0397,3.52,1781.29,978.0,2025-07-26
CMP00477,Google Ads,Google_Ads_Natal_586,35776,1803.0,0.0504,3.87,2990.09,1672.0,2025-07-07
